"site","radius","RESERVOIR","BORROWPITS","DUGOUT","LAGOON","BORROWPIT.DRY","SUMP","ROAD.UNCLASSIFIED","ROAD.UNIMPROVED","INTERCHANGE.RAMP","ROAD.GRAVEL.1L","ROAD.GRAVEL.2L","ROAD.PAVED.1L","ROAD.PAVED.2L","ROAD.PAVED.DIV","ROAD.PAVED.UNDIV.1L","ROAD.PAVED.UNDIV.2L","ROAD.PAVED.UNDIV.4L","ROAD.UNPAVED.2L","TRUCK.TRAIL","AIRP.RUNWAY","ROAD.UNPAVED.1L","ROAD.PAVED.4L","ROAD.PAVED.3L","RLWY.SGL.TRACK","RLWY.SPUR","CANAL","VEGETATED.EDGE.ROADS","VEGETATED.EDGE.RAILWAYS","GRVL.SAND.PIT","MINES.PITLAKE","MISC.OIL.GAS.FACILITY","FACILITY.UNKNOWN","FACILITY.OTHER","OIL.GAS.PLANT","CLEARING.UNKNOWN","URBAN.INDUSTRIAL","CLEARING.WELLPAD.UNCONFIRMED","WELL.CASED","WELL.GAS","WELL.OIL","WELL.OTHER","TRANSFER_STATION","LANDFILL","RECREATION","GOLFCOURSE","CAMPGROUND","GREENSPACE","SURROUNDING.VEG","RUNWAY","TRANSMISSION.LINE","CFO","RURAL.RESIDENCE","URBAN.RESIDENCE","COUNTRY.RESIDENCE","RESIDENCE_CLEARING","WELL.ABAND","ROUGH_PASTURE","CROP","TAME_PASTURE","FRUIT.VEGETABLES","CUTBLOCK","PRE.LOW.IMPACT.SEISMIC","TRAIL","DISTURB_VEG","PIPELINE","water","exposed_land","developed","shrubland","grassland","agriculture","coniferous_forest","broadleaf_forest","mixed_forest"
"Cell 3",4250,0,8.14e-05,0.000852812,0,0,0,0.004841653,0.004900358,0,0.004803912,0.000893708,0,0,0,0.000905817,0.003778537,0,0,0.000206596,0,0,0,0,0,0,0,0.014809564,0,0,0,0,0,0,0.000282153,0,0,0,0.000264298,0.000262291,0.01581253,0.002912231,0,0,0.000988181,0,0,0,0,0,0.000676731,0,0.024454528,0,0.031236218,0.003015655,0.015431916,0.017543051,0.005493688,0.352492832,0,0,0.002069076,0.000914984,0,0.015089068,0.181758727,0,0.103425024,0.004609559,0.088880417,0.337990451,0.001293215,0.282042606,0
"Cell 3",4500,0,7.26e-05,0.000760687,0,0,0,0.004665752,0.004409566,0,0.004583626,0.001399066,0,0,0,0.000855454,0.003628611,0,0,0.000184278,0,0,0,0,0,0,0,0.014301752,0,0,0,0,0,0,0.000251673,0,0,0,0.000235747,0.000233957,0.014104387,0.002597639,0,0,0.000881433,0,0,0,0,0,0.001792903,0,0.024601889,0,0.027861935,0.00268989,0.014209398,0.015894819,0.010574827,0.344593255,0,0,0.00199836,0.000896953,0,0.013605578,0.196397149,0,0.098872012,0.004137559,0.083107286,0.339071102,0.001771655,0.276643236,0
"Cell 3",4750,0,6.52e-05,0.00071527,0,0,0,0.004475266,0.003969444,0,0.004328969,0.001707577,0,0,0,0.000767776,0.003514971,0,0,0.000165391,0,0,0,0,0,0,0,0.013777141,0,0,0,0,0,3.22e-05,0.000225879,0,0,0,0.000211585,0.000209978,0.012658785,0.002331399,0,0,0.000791092,0,0,0,0,0,0.002291086,0,0.023558816,0,0.025035834,0.002414195,0.013873141,0.015624467,0.013715561,0.33543991,0,0,0.001926587,0.000855534,0,0.012325741,0.208147217,0,0.094170198,0.004501673,0.077085584,0.336861824,0.003517375,0.275698941,1.72e-05
"Cell 3",500,0,0,0,0,0,0,0.000964506,0.005594431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005787911,0,0,0,0,0,0,0,0,0,0,0,0,0.055620886,0.011307657,0,0,0,0,0,0,0,0,0,0,0.011154859,0,0,0,0.016947267,0.006489717,0,0.396715234,0,0,0.005693753,0.003187999,0,0,0,0,0.017095666,0,0.017911739,0.427816247,0,0.537176339,0
"Cell 3",5000,0,5.88e-05,0.000645531,0,0,0,0.004312159,0.003670696,0,0.004036576,0.001873067,0,2.91e-05,0,0.000692918,0.003456643,0,0,0.000149265,0,0,0,0,0,0,0,0.013141117,0,0,0,0,0,2.9e-05,0.000203855,0,0,0,0.000190955,0.000371834,0.011424553,0.002388812,0,0,0.000713961,0,0,0,0,0,0.002569064,0,0.024553457,0,0.022991226,0.002178811,0.013260632,0.015853471,0.017857563,0.327718292,0,0,0.001824719,0.000834197,0,0.01121597,0.218644605,0,0.089636393,0.004345005,0.073986889,0.338853697,0.00428489,0.269362073,0.000886447
"Cell 3",750,0,0,0.002015109,0,0,0,0.003490271,0.008818764,0,0.004949154,0,0,0,0,0,0.008500418,0,0,0,0,0,0,0,0,0,0,0.019166229,0,0,0,0,0,0,0,0,0,0,0,0,0.060095409,0.007497829,0,0,0,0,0,0,0,0,0,0,0.021034141,0,0,0,0.007532119,0.044519921,0,0.484879738,0,0,0.003821129,0.001416889,0,0,0,0,0.100272059,0,0.046099871,0.52562967,0,0.327998385,0
"Cell 30",1000,0,0,0,0,0,0,0.005607534,0.00266608,0,0,0,0,0,0,0,0.016778575,0,0,0,0,0,0,0,0,0,0,0.005523828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054665603,0,0,0,0,0.052654093,0.106424763,0.179150494,0,0,0.008275033,0.003108017,0,0,0,0,0.082433046,0.079252547,0.038454467,0.241814283,0.016280135,0.54176552,0
"Cell 30",1250,0,0,0,0,0,0,0.006747834,0.003517745,0,0,0,0,0,0,0,0.017927835,0,0,0,0,0,0,0,0,0,0,0.007315859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07603855,0,0,0,0,0.054616272,0.080938911,0.235095923,0,0,0.005846773,0.002583462,0,0,0.005583433,0,0.091409045,0.0638567,0.052565192,0.273840128,0.020186855,0.492558653,0
"Cell 30",1500,0,0,0,0,0,0,0.006166462,0.003132368,0,0,0,0,0,0,0,0.018076194,0,0,0,0,0,0,0,0,0,0,0.00732698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064724574,0,0,0,0.001716218,0.039919978,0.056207577,0.250952953,0,0,0.005177901,0.003227201,0,0,0.03080931,0,0.090009773,0.046572327,0.063637599,0.272140817,0.020081534,0.476748641,0
"Cell 30",1750,0,0,0,0,0,0,0.005699495,0.002682919,0,0,0,0,0,0,0,0.01659362,0,0,0,0,0,0,0,0,0,0,0.006783316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055117038,0,0,0,0.001383317,0.045316984,0.041295363,0.234635827,0,0,0.004813451,0.003394818,0,0,0.058639539,0,0.082503913,0.034216403,0.078168283,0.260076149,0.023937434,0.462458279,0
"Cell 30",2000,0.001471013,0,0.000183569,0,0,0,0.005357971,0.002974064,0,0,0,0,0,0,0,0.01497521,0,0,0,0,0,0,0,0,0,0,0.006603667,0,0,0,0,0,0,0,0,0,0,0,0.001139492,0,0,0,0,0,0,0,0,0,0,0,0,0.051121422,0,0.000292243,0,0.001059102,0.053798649,0.031616762,0.223273214,0,0,0.004053743,0.003314274,0,0,0.083501346,0,0.079444604,0.026196934,0.093722125,0.248785527,0.019784039,0.448565426,0
"Cell 30",2250,0.003075986,0,0.000145042,0,0,0,0.005280124,0.003135019,0,0,0,0,0,0,0,0.015429293,0,0,0,0,0,0,0,0,0,0,0.006941836,0,0,0,0,0,0,0,0,0,0,0,0.000900339,0,0,0,0,0,0,0,0,0,0,0,0,0.050775975,0,0.003142565,0,0.000836822,0.06106861,0.024989116,0.208370324,0,0,0.003392109,0.00307753,0,0,0.114482359,0,0.08328667,0.020698812,0.104751078,0.224724156,0.015631833,0.436425091,0
"Cell 30",250,0,0,0,0,0,0,0,0.008837635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009229257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046091757,0,0,0,0,0,0.083752426,0.044563264,0,0,0.01554898,0,0,0,0,0,0.056985738,0.043019728,0.226474007,0.003816874,0,0.669703624,0
"Cell 30",2500,0.002491548,0,0.000117484,0,0,0,0.00506256,0.00312363,0,0,0,0,0,0,1.55e-05,0.015658015,0,0,0,0,0,0,0,0,0,0,0.007671675,0,0,0,0,0,0,0,0,0,0,0,0.000729275,0,0,0,0,0,0,0,0,0,0,0,0,0.049515356,0,0.00427916,0,0.000677826,0.060116968,0.020759121,0.20686068,0,0,0.003009734,0.003388452,0,0,0.130682447,0,0.083590843,0.016766038,0.115000926,0.206852514,0.012661785,0.434445447,0
"Cell 30",2750,0.002059131,0,9.71e-05,0,0,0,0.004621405,0.003018395,0,0,0.000172642,0,0,0,0.000275443,0.015478311,0,0,1.52e-05,0,0,0,0,0,0,0,0.00863021,0,0,0,0,0,0,0,0,0,0,0,0.000602706,0,0,0,0,0,0,0,0,0,0,0,0,0.048322856,0,0.005350793,0,0.000560186,0.059390354,0.017156299,0.215371534,0,0,0.002561225,0.003443578,0,0,0.142836725,0,0.084662989,0.013856229,0.121442235,0.206130722,0.011594933,0.419476165,0
"Cell 30",3000,0.001730242,0,8.16e-05,0,0,0,0.004310163,0.002862207,0,0,0.00031837,0,0,0,0.000474788,0.014594521,0,0,7.07e-05,0,0,0,0,0,0,0,0.008927717,0,0,0,0,0,0,0,0,0,0,0,0.000506441,0,0,0,0,0,0,0,0,0,0,0,0,0.046424885,0,0.009764278,0,0.000470712,0.058094891,0.014416056,0.214561267,0,0,0.002351189,0.003337808,0,0,0.145570824,0,0.085679707,0.011643082,0.124052925,0.19949455,0.009860418,0.423698494,0
"Cell 30",3250,0.001474289,0,6.95e-05,0,0,0,0.004518147,0.002644011,0,0.000100587,0.000271331,0,0,0,0.001129234,0.013708199,0,0,0.000114784,0,0,0,0,0,0,0,0.009337059,0,0,0,0,0,0,0,0,0,0,0,0.000431524,0,0,0,0,0.001020305,0,0,0,0,0,0,0,0.042913711,0,0.0178301,0,0.00040108,0.062884733,0.013123999,0.205814371,0,0,0.002405048,0.003227828,0,0,0.140527035,0,0.088071221,0.009920732,0.133347129,0.1913169,0.011192735,0.425624247,0
"Cell 30",3500,0.001271198,0,5.99e-05,0,0,0,0.005189007,0.002630657,0,9.34e-05,0.000233954,0,0,0,0.001843498,0.013080743,0,0,0.000139311,0,0,0,0,0,0,0,0.00992711,0,0,0,0,0,0,0,0,0,0,0,0.000744148,0,0,0,0,0.003140907,0,0,0,0,0,0,0,0.038410072,0,0.031035797,0,0.000345829,0.067090172,0.01321644,0.191082804,0,0,0.002252325,0.003115459,0,3.28e-05,0.131608579,0,0.092628816,0.008554101,0.150249299,0.18129648,0.012631782,0.423030942,0
"Cell 30",3750,0.001107355,0,5.22e-05,0,0,0,0.005847774,0.002772315,0,8.14e-05,0.0002038,0,0,0,0.002679753,0.013210169,0,0,0.000194085,0,0,0,0,0,0,0,0.011261084,0,0,0,0,0,0,0,0,0,0,0,0.001212524,0,0,0,0,0.00273825,0,0,0,0,0,0,0,0.036564451,0,0.043382911,0,0.000301256,0.067308204,0.011512988,0.180740102,0,0,0.002057261,0.003004187,0,9.07e-05,0.125408525,0,0.101859409,0.007451572,0.160384903,0.173188375,0.012750608,0.418956606,0
"Cell 30",4000,0.000973261,0,4.59e-05,0,0,0,0.006234599,0.002774985,0,0.000108957,0.000179121,0,0,0,0.002982203,0.013520286,0,0,0.000193235,0,0,0,0,0,0,0,0.012420944,0,0,0,0,0,0,0,0,0,0,0,0.001139475,0,0,0,0,0.002406665,0,0,0,0,0,0,0,0.038225612,0,0.051466793,0,0.000528828,0.069081253,0.011974163,0.166418449,0,0,0.001971965,0.002848169,0,0.000177846,0.118905235,0,0.105797201,0.006549233,0.17103714,0.162134448,0.014500398,0.421076342,0
"Cell 30",4250,0.000862127,0,4.07e-05,0,0,0,0.00651961,0.002676859,0,0.000140804,0.000158668,0,0,0,0.00332557,0.013201768,0,0,0.000183911,0,0,0,0,0.000264002,0,0,0.013448405,0.000691888,0,0,0,0,0,0,0,0,0,0,0.001009362,0,0,0,0,0.002131855,0,0,0,0,0,0,0,0.036970447,0,0.056573538,0,0.000469073,0.068614805,0.016286967,0.150323311,0,0,0.002074057,0.002756688,0,0.000199379,0.113133338,0,0.108522216,0.005801397,0.178454504,0.152221897,0.015180074,0.426686571,0
"Cell 30",4500,0.000768996,0,3.63e-05,0,0,0,0.006751885,0.002653812,0,0.000200061,0.000141528,0,0,0,0.003361427,0.01372338,0,0,0.000164044,0,0,0,0,0.000467024,0,0,0.01468514,0.001414455,0,0,0,0,0,0,0,0,0,0,0.000900326,0,0,0,0,0.001901562,0,0,0,0,0,0,0,0.035691923,0,0.06252584,0,0.000431483,0.072329434,0.021113405,0.134380575,0,0,0.002160602,0.002751675,0,0.000223332,0.107637849,0,0.112868222,0.005174703,0.187926185,0.146801952,0.013540251,0.426050836,0
"Cell 30",4750,0.00069018,0,3.25e-05,0,0,0,0.007125509,0.002689814,0,0.000253373,0.000127022,0,0,0,0.003238021,0.013477113,0,0,0.00014723,0,0,0,0,0.000566475,0,0,0.014898123,0.002022929,0,0,0,0,0,0,0,0,0,0,0.000808049,0,0,0,0,0.001706665,0,0,0,0,0,0,0,0.034287982,0,0.067675376,0,0.000563276,0.074586324,0.024254054,0.122411923,0,0,0.002248985,0.002764583,0,0.000246229,0.104107464,0,0.113899177,0.004664197,0.194418616,0.143491382,0.012580943,0.42683822,0
"Cell 30",500,0,0,0,0,0,0,0.003448381,0.007280677,0,0,0,0,0,0,0,0.011676475,0,0,0,0,0,0,0,0,0,0,0.00880144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084186288,0,0,0,0,0.003135385,0.131971195,0.16400621,0,0,0.008185749,5.89e-06,0,0,0,0,0.074319623,0.167499159,0.153770408,0.102938265,0.051200824,0.450271701,0
"Cell 30",5000,0.000622887,0,2.94e-05,0,0,0,0.006981729,0.00261923,0,0.000285379,0.000114637,0,0,0,0.003175313,0.013224723,0,0,0.000132875,0,0,0,0,0.000629409,0,0,0.014824186,0.002361497,0,0,0,0,0,0,0,0,0,0,0.000729264,0,0,0,0,0.001540266,0,0,0,0,0,0,0,0.032636325,0,0.070074328,0,0.000556064,0.074640874,0.026598624,0.114182682,0,0,0.002364676,0.002729521,0,0.000281878,0.098973619,0,0.114219209,0.004665776,0.196720551,0.140269091,0.012846088,0.431995304,0.00031036
"Cell 30",750,0,0,0,0,0,0,0.004091507,0.003235857,0,0,0,0,0,0,0,0.012505488,0,0,0,0,0,0,0,0,0,0,0.004871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055039546,0,0,0,0,0.03204587,0.139882263,0.145064125,0,0,0.00779454,0.002824622,0,0,0,0,0.069033163,0.124041895,0.068361749,0.156789063,0.027712697,0.55406143,0
"Cell 31",1000,0,0,0,0,0,0,0.005814968,0.007700317,0,0,0,0,0,0.002862755,0,0.01144762,0,0,0,0,0,0,0,0,0,0,0.01440623,0,0,0,0,0,0,0,0,0,0,0,0.004557969,0,0,0,0,0,0,0,0,0,0,0,0,0.03627607,0,0.013182894,0,0,0.051561275,0.015205566,0,0,0,0.002145077,0.001084696,0,0,0.023168902,0,0.072018029,0,0.529453278,0,0.026081758,0.349278032,0
"Cell 31",1250,0,0,0,0,0,0,0.004921511,0.007373859,0,0,0,0,0,0.012285667,0,0.009163127,0,0,0,0,0,0,0,0,0,0,0.023173948,0,0,0,0,0,0,0,0,0,0,0,0.004905437,0,0,0,0,0,0,0,0,0,0,0,0,0.029905965,0,0.028363653,0,0,0.034164005,0.009731562,0.009457988,0,0,0.00214488,0.001171684,0,0,0.026466436,0,0.086842177,0,0.431120869,0.010189953,0.028890278,0.416490284,0
"Cell 31",1500,0,0,0,0,0,0,0.005216092,0.008071216,0,0,0,0,0,0.01287677,0.00056753,0.007748244,0,0,0,0,0,0,0,0,0,0,0.025946748,0,0,0,0,0,0,0,0,0,0,0,0.004051532,0,0,0,0,0,0,0,0,0,0,0,0,0.026722094,0,0.044604491,0,0,0.023725003,0.006758029,0.01789834,0,0,0.001942358,0.001082355,0,0,0.036726883,0,0.092165141,0,0.410424348,0.014514979,0.020062693,0.426105954,0
"Cell 31",1750,0,0,0,0,0,0,0.006571957,0.007392761,0,0,0,0,0,0.012194591,0.001259845,0.008248703,0,0,0,0,0,0,0,0,0,0,0.025994784,0,0,0,0,0,0,0,0,0,0,0,0.002976636,0,0,0,0,0,0,0,0,0,0,0,0,0.028299334,0,0.054474047,0,0,0.0193411,0.005510805,0.032454751,0,0,0.00224224,0.000970012,0,0,0.04425416,0,0.094553546,0,0.410559801,0.022879369,0.016384566,0.411368553,0
"Cell 31",2000,0,0,0,0,0,0,0.006473683,0.006324873,0,0,0,0,0,0.011229244,0.001492492,0.00888881,0,0,1.14e-05,0,0,0,0,0,0,0,0.024467921,0,0,0,0,0,0,0,0,0,0,0,0.002278987,0,0,0,0,0,0,0,0,0,0,0,0,0.030692865,0,0.057427584,0,0,0.022798114,0.012316389,0.027672232,0,0,0.002671835,0.00085058,0,0,0.045996636,0,0.091502053,0,0.397888817,0.031912893,0.016368609,0.416330991,0
"Cell 31",2250,0,0,0,0,0,0,0.005529791,0.005503247,0,0,0,0,0,0.010339039,0.001489329,0.008769156,0,0,0.000151527,0,0,0,0,0,0,0,0.022835155,0,0,0,0,0,0,0,0,0,0,0,0.001981687,0,0,0,0,0.001350242,0,0,0,0,0,0,0,0.030920518,0,0.047635097,0,0,0.032569945,0.016429489,0.03067278,0,0,0.00302782,0.000902702,0,0,0.047383612,0,0.086695676,0,0.370267159,0.05278631,0.012933222,0.429934021,0
"Cell 31",250,0,0,0,0,0,0,0.030486011,0,0,0,0,0,0,0,0,0.044627364,0,0,0,0,0,0,0,0,0,0,0.005570487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474846,0,0,0,0,0.022047911,0,0,0,0,0,0,0,0,0,0,0.181569675,0,0.736031886,0,0,0.082398408,0
"Cell 31",2500,0,0,0,0,0,0,0.005332188,0.005568727,0,0,0,0,0,0.009491015,0.001274727,0.009047211,0,0,0.000122737,0,0,0,0,0,0,0,0.021606342,0,0,0,0,0,0,0,0,0,0,0,0.002187831,0,0,0,0,0.005623548,0,0,0,0,0.000193033,0,0,0.036329035,0,0.038584429,0,0,0.030082973,0.01926801,0.047470056,0,0,0.003678818,0.000927691,0,0,0.049610215,0,0.086144231,0,0.336159049,0.077865683,0.01047591,0.439744913,0
"Cell 31",2750,0,0,0,0,0,0,0.004769858,0.004958573,0,0,0,0,0,0.008770373,0.001053494,0.008718304,0,0,0.000147661,0,0,0,0,0,0,0,0.019914974,0,0,0,0,0,0,0,0,0,0,0,0.001808125,0,0,0,0,0.005091787,0,0,0,0,0.000674187,0,0,0.034611886,0,0.031887958,0,0,0.024976466,0.016260249,0.068365815,0,0,0.003662379,0.000884754,0,0,0.060626536,0,0.079410599,0,0.311753504,0.096360227,0.00898228,0.442866855,0
"Cell 31",3000,0,0,0,0,0,0,0.004203476,0.004894785,0,0,0,0,0,0.008136508,0.001028698,0.008281213,0,0,0.00019878,0,0,0,0,0,0,0,0.01906126,0,0,0,0,0,0,0,0,0,0,0,0.002033143,0,0,0,0,0.004278516,0,0,0,0,0.000980988,0,0,0.032657116,0,0.026794742,0,0,0.021437684,0.013663126,0.088873766,0,0,0.003261768,0.000989886,0,0,0.061252602,0,0.077930501,0,0.278619657,0.112975316,0.010240628,0.458981297,0
"Cell 31",3250,0,0,0,0,0,0,0.00387201,0.004596465,0,0,0,0,0,0.007556906,0.00097787,0.00787051,0,0,0.000183357,0,0,0,0,0,0,0,0.017865543,0,0,0,0,0,0,0,0,0,0,0,0.00215763,0,0,0,0,0.003645599,0,0,0,0,0.000841872,0,0,0.032240307,0,0.022831023,0,0,0.021922218,0.011641953,0.108031665,0,0,0.003163124,0.001305804,0,0,0.056789564,0,0.074142728,0,0.250529557,0.129648198,0.010199097,0.478690856,0
"Cell 31",3500,0,0,0.00017983,0,0,0,0.003980732,0.004279838,0,0,0,0,0,0.007046823,0.000966934,0.008500755,0,0,0.000206471,0,0,0,0,0,0,0,0.017051577,0,0,0,0,0,0,0,0,0,0,0,0.001860405,0,0,0,0,0.003143399,0,0,0,0,0.0007259,0,0,0.033660647,0,0.019685933,0,0,0.022678664,0.01179325,0.109443942,0,0,0.002886613,0.001478011,0,0,0.060178769,0,0.074985129,0,0.230629023,0.135759619,0.009988652,0.488458807,0
"Cell 31",3750,0,0,0.000156652,0,0,0,0.004015772,0.004219903,0,0,0,0,0,0.006601699,0.00104953,0.008493266,0,0,0.000179859,0,0,0,0,0,0,0,0.01652767,0,0,0,0,0,0,0,0,0,0,0,0.001704856,0,0,0,0,0.00273825,0,0,0,0,0.00063234,0,0,0.0326938,0,0.017148635,0,0,0.021701148,0.016795419,0.108136748,0,0,0.002730652,0.001494448,0,0,0.066884678,0,0.07390118,0,0.213067345,0.139306668,0.009710469,0.49712966,0
"Cell 31",4000,0,0,0.000137682,0,0,0,0.003844325,0.003959832,0,0,0,0,0,0.0061968,0.000975086,0.008318632,0,0,0.000158079,0,0,0,0,0,0,0,0.015667617,0,0,0,0,0,0,0,0,0,0,0,0.001709247,0,0,0,0,0.002406665,0,0,0,0,0.000555767,0,0,0.031076898,0,0.016430684,0,0,0.019402874,0.024651279,0.110952624,0,0,0.002647672,0.001534689,0,0,0.075430117,0,0.071311256,0,0.194473403,0.151339311,0.008832161,0.498613752,0
"Cell 31",4250,0,0,0.000121961,0,0,0,0.003809834,0.003824809,0,0,0,0,0,0.005850135,0.000863744,0.008062027,0,0,0.000140029,0,0,0,0,0,0,0,0.01510768,0,0,0,0,4.14e-05,0,0,0,0,0,0,0.00153297,0,0,0,0,0.002131855,0,0,0,0,0.000492306,0,0,0.030844099,0,0.016531871,0,0,0.017976954,0.028919704,0.115006857,0,0,0.002492115,0.001629596,0,0,0.086107622,0,0.069129055,0.000938578,0.17735748,0.163507951,0.007823644,0.495135669,0
"Cell 31",4500,0,0,0.000108786,0,0,0,0.003725465,0.003743457,0,0,8.12e-05,0,0,0.005537877,0.000770438,0.008284232,0,0,0.000124902,0,0,0,0,0,0,0,0.015045356,0,0,0,0,0.000497946,0.000113816,0,0,0,0,0,0.001575606,0,0,0,0,0.001901562,0,0,0,0,0.000439125,0,0,0.02963049,0,0.017482762,0,0.000209212,0.018046359,0.029028003,0.12032388,0,0,0.002361733,0.00173896,0,0,0.092620412,0,0.068795323,0.003168189,0.162880129,0.169478044,0.007388021,0.495669883,0
"Cell 31",4750,0,0,9.76e-05,0,0,0,0.00370959,0.003610087,0,0,0.000123331,0,0,0.005257001,0.00080368,0.008006417,0,0,0.000112101,0,0,0,0,0,0,0,0.014777034,0,0,0,0,0.000867251,0.00010215,0,0,0,0,0,0.001414118,0,0,0,0,0.001706665,0,0,0,0,0.000394117,0,0,0.02910378,0,0.019503517,0,0.000187769,0.017483985,0.027187949,0.127991314,0,0,0.002262803,0.001811154,0,0,0.097013597,0,0.067274115,0.006615394,0.153261006,0.174527185,0.006954148,0.494354555,0
"Cell 31",500,0,0,0,0,0,0,0.013537111,0.004033261,0,0,0,0,0,0,0,0.022779707,0,0,0,0,0,0,0,0,0,0,0.007632837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050204856,0,0,0,0,0.082833765,0.017230793,0,0,0,0,0,0,0,0,0,0.110704194,0,0.716047624,0,0,0.173248172,0
"Cell 31",5000,0,0,8.81e-05,0,0,0,0.003818293,0.003483023,0,0,0.00015687,0,0,0.00500327,0.000841403,0.008112407,0,0,0.000116649,0,0,0,0,0,0,0,0.014662129,0,0,0,0,0.001081454,9.22e-05,0,0,0,0,0,0.001276241,0,0,0,0,0.001540266,0,0,0,0,0.000355691,0,0,0.029329533,0,0.020491654,0,0.000284145,0.017780456,0.025408579,0.135637809,0,0,0.002225819,0.001843748,0,0,0.096171776,0,0.067066314,0.006604127,0.146164366,0.181077641,0.006276119,0.496639655,0
"Cell 31",750,0,0,0,0,0,0,0.010242287,0.007108466,0,0,0,0,0,0,0,0.015246503,0,0,0,0,0,0,0,0,0,0,0.00923936,0,0,0,0,0,0,0,0,0,0,0,0.003382383,0,0,0,0,0,0,0,0,0,0,0,0,0.046748915,0,1.74e-05,0,0,0.076409998,0.027032117,0,0,0,0.002905668,0.000463041,0,0,0,0,0.09501104,0,0.631573067,0,0,0.273415892,0
"Cell 32",1000,0,0,0,0,0,0,0.002165306,0.005127696,0,0,0,0,0,0.020794897,0,0.011405814,0,0,0,0,0,0,0,0,0,0,0.03019223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022045953,0,0,0,0,0.054062567,3.63e-05,0,0,0,0.006736936,0.001711157,0,0,0.032979719,0,0.099991636,0,0.062462786,0.058264125,0,0.746301735,0
"Cell 32",1250,0,0,0,0,0,0,0.002156861,0.005484199,0,0,0,0,0,0.017758905,0,0.009301264,0,0,0,0,0,0,0,0,0,0,0.02731297,0,0,0,0,0,0,0,0,0,0,0,0.003956419,0,0,0,0,0,0,0,0,0,0,0,0,0.022621438,0,0,0,0,0.046198114,2.32e-05,2.69e-05,0,0,0.006677599,0.001797174,0,0,0.030772962,0,0.090844286,0,0.096478019,0.037877024,0.00273392,0.74129379,0
"Cell 32",1500,0,0,0,0,0,0,0.001847526,0.005262814,0,0,0,0,0,0.01532617,0,0.007777466,0,0,0.000340936,0,0,0,0,0,0,0,0.025415802,0,0,0,0,0,0,0,0,0,0,0,0.004051539,0,0,0,0,0,0,0,0,0,0,0,0,0.021606125,0,0,0,0,0.042554497,1.61e-05,0.026752385,0,0,0.00539145,0.001673513,0,0,0.03388457,0,0.084011761,0,0.152733136,0.05380225,0.010385772,0.665182511,0
"Cell 32",1750,0,0,0,0,0,0,0.002459327,0.00544034,0,0,0,0,0,0.013396847,0,0.007126755,0,0,0.000250483,0,0,0,0,0,0,0,0.023723492,0,0,0,0,0,0,0,0,0,0,0,0.002976641,0,0,0,0,0,0,0,0,0,0,0,0,0.025009902,0,0,0,0,0.037366284,1.19e-05,0.053680021,0,0,0.004159587,0.0016471,0,0,0.043970272,0,0.079464042,0,0.177712523,0.071655565,0.01007619,0.617121403,0
"Cell 32",2000,0,0,0,0,0,0,0.002666758,0.005063173,0,0,0,0,0,0.011844959,0,0.00864637,0,0,0.000284478,0,0,0,0,0,0,0,0.022460383,0,0,0,0,0,0,0,0,0,0,0,0.002278991,0,0,0,0,0,0,0,0,0,0.000537856,0,0,0.025793663,0,0.003495447,0,0,0.029014557,0.001825345,0.069985949,0,0,0.003353012,0.001784038,0,0,0.048574461,0,0.080021083,0,0.188981287,0.081282498,0.007714583,0.593426089,0
"Cell 32",2250,0,0,0,0,0,0,0.003239782,0.004899722,0,0,0,0,0,0.010608927,0,0.008462678,0,0,0.000321535,0,0,0,0,0,0,0,0.021139242,0,0,0,0,0,0,0,0,0,0,0,0.001800684,0,0,0,0,0,0,0,0,0,0.001018591,0,0,0.028243277,0,0.012415078,0,0,0.026091417,0.008325224,0.087505539,0,0,0.002885993,0.001563945,0,0,0.05308105,0,0.075465846,0,0.21317592,0.105259886,0.006095473,0.546921826,0
"Cell 32",250,0,0,0,0,0,0,0.015311925,0,0,0,0,0,0,0,0,0.04193169,0,0,0,0,0,0,0,0,0,0,0.008668819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060505466,0,0,0,0,0.028613678,0,0,0,0,0.004217779,0.003743757,0,0,0.001103457,0,0.188033834,0,0,0.042812104,0,0.768050576,0
